0,upscale_factor,2
1,batchSize,12
2,testBatchSize,100
3,Epoch,100
4,learningRate,0.001
5,threads,12
6,Num of parameters,58212
7,Loss,1,1,0.3675778806209564
8,Loss,1,2,0.2112162560224533
9,Loss,1,3,0.10696252435445786
10,Loss,1,4,0.04585622623562813
11,Loss,1,5,0.029969243332743645
12,Loss,1,6,0.0337383933365345
13,Loss,1,7,0.03378358483314514
14,Loss,1,8,0.04176733270287514
15,Loss,1,9,0.02462376095354557
16,Loss,1,10,0.020464753732085228
17,Loss,1,11,0.016736451536417007
18,Loss,1,12,0.01582862250506878
19,Loss,1,13,0.014528580009937286
20,Loss,1,14,0.014463921077549458
21,Loss,1,15,0.016213297843933105
22,Loss,1,16,0.016800791025161743
23,Loss,1,17,0.017488185316324234
24,Avg_ioss,1,0.060471753261106855
25,PSNR,1,18.07712561604032
26,Loss,2,1,0.015036904253065586
27,Loss,2,2,0.01258841622620821
28,Loss,2,3,0.016269657760858536
29,Loss,2,4,0.010488868691027164
30,Loss,2,5,0.012487838976085186
31,Loss,2,6,0.015071933157742023
32,Loss,2,7,0.014985620975494385
33,Loss,2,8,0.010761733166873455
34,Loss,2,9,0.010004709474742413
35,Loss,2,10,0.00858470518141985
36,Loss,2,11,0.00826339516788721
37,Loss,2,12,0.01115946564823389
38,Loss,2,13,0.007465911563485861
39,Loss,2,14,0.01025127898901701
40,Loss,2,15,0.00905842799693346
41,Loss,2,16,0.009698941372334957
42,Loss,2,17,0.005601103417575359
43,Avg_ioss,2,0.011045818354057916
44,PSNR,2,20.604479201560668
45,Loss,3,1,0.00659161014482379
46,Loss,3,2,0.00849765632301569
47,Loss,3,3,0.01072219479829073
48,Loss,3,4,0.008054421283304691
49,Loss,3,5,0.00926173385232687
50,Loss,3,6,0.007369456347078085
51,Loss,3,7,0.006290620658546686
52,Loss,3,8,0.0062217568047344685
53,Loss,3,9,0.006989979650825262
54,Loss,3,10,0.006795225199311972
55,Loss,3,11,0.005158488173037767
56,Loss,3,12,0.006854552775621414
57,Loss,3,13,0.007091740146279335
58,Loss,3,14,0.006688188295811415
59,Loss,3,15,0.005900623742491007
60,Loss,3,16,0.004902657121419907
61,Loss,3,17,0.005523836240172386
62,Avg_ioss,3,0.006994984797475969
63,PSNR,3,22.03896896444214
64,Loss,4,1,0.005470661446452141
65,Loss,4,2,0.008090761490166187
66,Loss,4,3,0.006380786653608084
67,Loss,4,4,0.0058656358160078526
68,Loss,4,5,0.005117202643305063
69,Loss,4,6,0.005494814831763506
70,Loss,4,7,0.002767467638477683
71,Loss,4,8,0.0037929334212094545
72,Loss,4,9,0.0053103007376194
73,Loss,4,10,0.004352853167802095
74,Loss,4,11,0.0053579676896333694
75,Loss,4,12,0.005525226239115
76,Loss,4,13,0.005901854019612074
77,Loss,4,14,0.00543550169095397
78,Loss,4,15,0.0037779249250888824
79,Loss,4,16,0.004121575970202684
80,Loss,4,17,0.003107163356617093
81,Avg_ioss,4,0.0050512136316255615
82,PSNR,4,23.11117449438646
83,Loss,5,1,0.004442605655640364
84,Loss,5,2,0.0035704767797142267
85,Loss,5,3,0.0050436812452971935
86,Loss,5,4,0.00541584612801671
87,Loss,5,5,0.0039255861192941666
88,Loss,5,6,0.004135860595852137
89,Loss,5,7,0.004175642505288124
90,Loss,5,8,0.003897763090208173
91,Loss,5,9,0.004058628808706999
92,Loss,5,10,0.003651318373158574
93,Loss,5,11,0.0032572473865002394
94,Loss,5,12,0.005041799508035183
95,Loss,5,13,0.0026261189486831427
96,Loss,5,14,0.005239041522145271
97,Loss,5,15,0.004022372420877218
98,Loss,5,16,0.004111872054636478
99,Loss,5,17,0.002334274584427476
100,Avg_ioss,5,0.004055890336851864
101,PSNR,5,23.882721983795257
102,Loss,6,1,0.002671880414709449
103,Loss,6,2,0.00337840523570776
104,Loss,6,3,0.003043654141947627
105,Loss,6,4,0.005224113818258047
106,Loss,6,5,0.004364791326224804
107,Loss,6,6,0.002640472026541829
108,Loss,6,7,0.004403272643685341
109,Loss,6,8,0.003012848785147071
110,Loss,6,9,0.003445509821176529
111,Loss,6,10,0.0028819646686315536
112,Loss,6,11,0.0033332083839923143
113,Loss,6,12,0.00322797242552042
114,Loss,6,13,0.002187619684264064
115,Loss,6,14,0.003572399728000164
116,Loss,6,15,0.004399548750370741
117,Loss,6,16,0.004258019383996725
118,Loss,6,17,0.003233407624065876
119,Avg_ioss,6,0.0034870052271906067
120,PSNR,6,24.37522438945137
121,Loss,7,1,0.004997726529836655
122,Loss,7,2,0.0029537153895944357
123,Loss,7,3,0.0036763502284884453
124,Loss,7,4,0.003052951069548726
125,Loss,7,5,0.002568446099758148
126,Loss,7,6,0.0025541868526488543
127,Loss,7,7,0.0036050770431756973
128,Loss,7,8,0.002464829944074154
129,Loss,7,9,0.003225556341931224
130,Loss,7,10,0.004206272307783365
131,Loss,7,11,0.0028495469596236944
132,Loss,7,12,0.0033213484566658735
133,Loss,7,13,0.0022496802266687155
134,Loss,7,14,0.0031952920835465193
135,Loss,7,15,0.0033917941618710756
136,Loss,7,16,0.002122767735272646
137,Loss,7,17,0.0036768056452274323
138,Avg_ioss,7,0.0031830792397479803
139,PSNR,7,24.351826991208533
140,Loss,8,1,0.003307294100522995
141,Loss,8,2,0.0033726226538419724
142,Loss,8,3,0.0030720236245542765
143,Loss,8,4,0.0022959995549172163
144,Loss,8,5,0.0024380572140216827
145,Loss,8,6,0.0036457523237913847
146,Loss,8,7,0.004020059015601873
147,Loss,8,8,0.002860906533896923
148,Loss,8,9,0.0036097841802984476
