0,upscale_factor,2
1,batchSize,16
2,testBatchSize,100
3,Epoch,500
4,learningRate,0.001
5,threads,12
6,Num of parameters,58212
7,Loss,1,1,0.29076915979385376
8,Loss,1,2,0.14930620789527893
9,Loss,1,3,0.05535651370882988
10,Loss,1,4,0.05145943909883499
11,Loss,1,5,0.04672907292842865
12,Loss,1,6,0.028811253607273102
13,Loss,1,7,0.019761431962251663
14,Loss,1,8,0.01918250322341919
15,Loss,1,9,0.02420017309486866
16,Loss,1,10,0.01964082010090351
17,Loss,1,11,0.01922660320997238
18,Loss,1,12,0.014736969023942947
19,Loss,1,13,0.014577784575521946
20,Avg_ioss,1,0.057981379401798434
21,PSNR,1,18.11351387975742
22,Loss,2,1,0.014144852757453918
23,Loss,2,2,0.014931971207261086
24,Loss,2,3,0.014807537198066711
25,Loss,2,4,0.0188823863863945
26,Loss,2,5,0.012704696506261826
27,Loss,2,6,0.011071703396737576
28,Loss,2,7,0.01425866037607193
29,Loss,2,8,0.01087890099734068
30,Loss,2,9,0.012653480283915997
31,Loss,2,10,0.008568844757974148
32,Loss,2,11,0.010666740126907825
33,Loss,2,12,0.008978125639259815
34,Loss,2,13,0.008973807096481323
35,Avg_ioss,2,0.012424746671548257
36,PSNR,2,20.269849881497244
37,Loss,3,1,0.008953348733484745
38,Loss,3,2,0.007677393965423107
39,Loss,3,3,0.007244216278195381
40,Loss,3,4,0.008948154747486115
41,Loss,3,5,0.007333311252295971
42,Loss,3,6,0.007810753770172596
43,Loss,3,7,0.007043949328362942
44,Loss,3,8,0.006714804098010063
45,Loss,3,9,0.0047612059861421585
46,Loss,3,10,0.00703949760645628
47,Loss,3,11,0.006252649240195751
48,Loss,3,12,0.006507868878543377
49,Loss,3,13,0.007665508426725864
50,Avg_ioss,3,0.00722712787011495
51,PSNR,3,22.010084279739775
52,Loss,4,1,0.004957497585564852
53,Loss,4,2,0.004477820824831724
54,Loss,4,3,0.004891509190201759
55,Loss,4,4,0.006685324478894472
56,Loss,4,5,0.0051963492296636105
57,Loss,4,6,0.004816475789994001
58,Loss,4,7,0.004520760383456945
59,Loss,4,8,0.006101211532950401
60,Loss,4,9,0.005670212674885988
61,Loss,4,10,0.005488540977239609
62,Loss,4,11,0.005190436262637377
63,Loss,4,12,0.004110817331820726
64,Loss,4,13,0.004480612464249134
65,Avg_ioss,4,0.005122120671260815
66,PSNR,4,23.091900523902925
67,Loss,5,1,0.0046477592550218105
68,Loss,5,2,0.005400883499532938
69,Loss,5,3,0.0049242922104895115
70,Loss,5,4,0.004214412998408079
71,Loss,5,5,0.004245073068886995
72,Loss,5,6,0.003732954850420356
73,Loss,5,7,0.004285738337785006
74,Loss,5,8,0.003998273517936468
75,Loss,5,9,0.004041675943881273
76,Loss,5,10,0.0028939663898199797
77,Loss,5,11,0.00347691192291677
78,Loss,5,12,0.004280994180589914
79,Loss,5,13,0.002880350686609745
80,Avg_ioss,5,0.004078714374022989
81,PSNR,5,23.876064804012408
82,Loss,6,1,0.004271321464329958
83,Loss,6,2,0.0037949676625430584
84,Loss,6,3,0.003394771832972765
85,Loss,6,4,0.003862154670059681
86,Loss,6,5,0.003912493586540222
87,Loss,6,6,0.004059045575559139
88,Loss,6,7,0.0027315395418554544
89,Loss,6,8,0.0034269310999661684
90,Loss,6,9,0.0032608897890895605
91,Loss,6,10,0.0034542116336524487
92,Loss,6,11,0.003035389119759202
93,Loss,6,12,0.002257233951240778
94,Loss,6,13,0.004709339700639248
95,Avg_ioss,6,0.00355156074063136
96,PSNR,6,24.41154624866874
97,Loss,7,1,0.002903023734688759
98,Loss,7,2,0.003000404918566346
99,Loss,7,3,0.003534488845616579
100,Loss,7,4,0.003889652667567134
101,Loss,7,5,0.002406131010502577
102,Loss,7,6,0.002633121097460389
103,Loss,7,7,0.0037600314244627953
104,Loss,7,8,0.003139614360406995
105,Loss,7,9,0.003267460037022829
106,Loss,7,10,0.003485748078674078
107,Loss,7,11,0.0029383415821939707
108,Loss,7,12,0.0026815272867679596
109,Loss,7,13,0.002275376580655575
110,Avg_ioss,7,0.0030703785865066145
111,PSNR,7,24.849033480505305
112,Loss,8,1,0.0030204651411622763
113,Loss,8,2,0.0027547196950763464
114,Loss,8,3,0.0026900528464466333
115,Loss,8,4,0.003427784889936447
116,Loss,8,5,0.002864169655367732
117,Loss,8,6,0.0029127635061740875
118,Loss,8,7,0.003194361226633191
119,Loss,8,8,0.0023291646502912045
120,Loss,8,9,0.003576766001060605
121,Loss,8,10,0.0026604945305734873
122,Loss,8,11,0.002562853042036295
123,Loss,8,12,0.0022206781432032585
124,Loss,8,13,0.002277566120028496
125,Avg_ioss,8,0.002807064572922312
126,PSNR,8,25.05332376792464
127,Loss,9,1,0.0023165233433246613
128,Loss,9,2,0.003270808607339859
129,Loss,9,3,0.0020945770666003227
130,Loss,9,4,0.002879153937101364
131,Loss,9,5,0.0027131575625389814
132,Loss,9,6,0.0026648524217307568
133,Loss,9,7,0.0023639958817511797
134,Loss,9,8,0.002755651017650962
135,Loss,9,9,0.003062730422243476
136,Loss,9,10,0.0025126959662884474
137,Loss,9,11,0.002331813331693411
138,Loss,9,12,0.002674542600288987
139,Loss,9,13,0.003033485496416688
140,Avg_ioss,9,0.0026672298196130074
141,PSNR,9,25.39385324324348
142,Loss,10,1,0.0025291519705206156
143,Loss,10,2,0.00220230920240283
144,Loss,10,3,0.0021617047023028135
145,Loss,10,4,0.002718753879889846
146,Loss,10,5,0.002849872689694166
147,Loss,10,6,0.0033323641400784254
148,Loss,10,7,0.0027807464357465506
