0,upscale_factor,2
1,batchSize,16
2,testBatchSize,100
3,Epoch,500
4,learningRate,0.001
5,threads,12
6,Num of parameters,85124
7,Loss,1,1,0.32022225856781006
8,Loss,1,2,0.18402688205242157
9,Loss,1,3,0.0907495766878128
10,Loss,1,4,0.03496880084276199
11,Loss,1,5,0.03107498213648796
12,Loss,1,6,0.04012465104460716
13,Loss,1,7,0.027024757117033005
14,Loss,1,8,0.018064701929688454
15,Loss,1,9,0.014612785540521145
16,Loss,1,10,0.01888136751949787
17,Loss,1,11,0.02069270983338356
18,Loss,1,12,0.02288484014570713
19,Loss,1,13,0.02035444788634777
20,Avg_ioss,1,0.06489867394646773
21,PSNR,1,17.725105936978117
22,Loss,2,1,0.015074403956532478
23,Loss,2,2,0.016040286049246788
24,Loss,2,3,0.012272651307284832
25,Loss,2,4,0.012433677911758423
26,Loss,2,5,0.013895440846681595
27,Loss,2,6,0.012442335486412048
28,Loss,2,7,0.012724591419100761
29,Loss,2,8,0.009988006204366684
30,Loss,2,9,0.011024262756109238
31,Loss,2,10,0.0097041642293334
32,Loss,2,11,0.00804315134882927
33,Loss,2,12,0.007579737342894077
34,Loss,2,13,0.007993468083441257
35,Avg_ioss,2,0.01147816745707622
36,PSNR,2,20.36381237272733
37,Loss,3,1,0.007925335317850113
38,Loss,3,2,0.009788112714886665
39,Loss,3,3,0.009204457513988018
40,Loss,3,4,0.006707116961479187
41,Loss,3,5,0.006912450771778822
42,Loss,3,6,0.007292472291737795
43,Loss,3,7,0.007200433872640133
44,Loss,3,8,0.007532819639891386
45,Loss,3,9,0.006990182679146528
46,Loss,3,10,0.006581181660294533
47,Loss,3,11,0.0054501863196492195
48,Loss,3,12,0.004799968097358942
49,Loss,3,13,0.004393196664750576
50,Avg_ioss,3,0.006982916500419378
51,PSNR,3,22.00831126111591
52,Loss,4,1,0.006700975354760885
53,Loss,4,2,0.004974668379873037
54,Loss,4,3,0.006983974017202854
55,Loss,4,4,0.007136411499232054
56,Loss,4,5,0.005780254490673542
57,Loss,4,6,0.003945262171328068
58,Loss,4,7,0.004519540350884199
59,Loss,4,8,0.004778346046805382
60,Loss,4,9,0.003475062781944871
61,Loss,4,10,0.004005108494311571
62,Loss,4,11,0.004204703029245138
63,Loss,4,12,0.005154536571353674
64,Loss,4,13,0.005385531112551689
65,Avg_ioss,4,0.0051572595615513046
66,PSNR,4,23.079276502692597
67,Loss,5,1,0.004386220593005419
68,Loss,5,2,0.003968929871916771
69,Loss,5,3,0.0054166801273822784
70,Loss,5,4,0.004126844462007284
71,Loss,5,5,0.004107760265469551
72,Loss,5,6,0.003151480806991458
73,Loss,5,7,0.004759557079523802
74,Loss,5,8,0.0034032179974019527
75,Loss,5,9,0.004352320916950703
76,Loss,5,10,0.0032544920686632395
77,Loss,5,11,0.0048185912892222404
78,Loss,5,12,0.004037725739181042
79,Loss,5,13,0.00602173013612628
80,Avg_ioss,5,0.0042927347195263095
81,PSNR,5,23.68346393539735
82,Loss,6,1,0.004109486006200314
83,Loss,6,2,0.004033869598060846
84,Loss,6,3,0.004780187737196684
85,Loss,6,4,0.0036139870062470436
86,Loss,6,5,0.004604857414960861
87,Loss,6,6,0.004254352301359177
88,Loss,6,7,0.00386469135992229
89,Loss,6,8,0.0028668325394392014
90,Loss,6,9,0.0032919016666710377
91,Loss,6,10,0.002378643024712801
92,Loss,6,11,0.0032928616274148226
93,Loss,6,12,0.0032597386743873358
94,Loss,6,13,0.004102564416825771
95,Avg_ioss,6,0.0037272287210306297
96,PSNR,6,24.1884499477583
97,Loss,7,1,0.003945914097130299
98,Loss,7,2,0.0023141931742429733
99,Loss,7,3,0.0033592036925256252
100,Loss,7,4,0.0033112552482634783
101,Loss,7,5,0.0026246707420796156
102,Loss,7,6,0.0033819128293544054
103,Loss,7,7,0.0028243744745850563
104,Loss,7,8,0.003554221009835601
105,Loss,7,9,0.0024819057434797287
106,Loss,7,10,0.003515473799780011
107,Loss,7,11,0.004353565629571676
108,Loss,7,12,0.003598717972636223
109,Loss,7,13,0.0033486848697066307
110,Avg_ioss,7,0.003278007175630102
111,PSNR,7,24.111925407939175
112,Loss,8,1,0.0038638748228549957
113,Loss,8,2,0.0034321534913033247
114,Loss,8,3,0.002880934625864029
115,Loss,8,4,0.0027378688100725412
116,Loss,8,5,0.00321404542773962
117,Loss,8,6,0.0025307380128651857
118,Loss,8,7,0.0029700915329158306
119,Loss,8,8,0.0028437923174351454
120,Loss,8,9,0.003662375034764409
121,Loss,8,10,0.004335761535912752
122,Loss,8,11,0.0032307570800185204
123,Loss,8,12,0.002266284078359604
124,Loss,8,13,0.0031956706661731005
125,Avg_ioss,8,0.0031664882643291582
126,PSNR,8,24.916660228535477
127,Loss,9,1,0.00302633224055171
128,Loss,9,2,0.0030423146672546864
129,Loss,9,3,0.003448827425017953
130,Loss,9,4,0.0030303075909614563
131,Loss,9,5,0.0026893785689026117
132,Loss,9,6,0.002992581110447645
133,Loss,9,7,0.0030486781615763903
134,Loss,9,8,0.0025510883424431086
135,Loss,9,9,0.0028608578722923994
136,Loss,9,10,0.002621617168188095
137,Loss,9,11,0.002793209860101342
138,Loss,9,12,0.002698563737794757
139,Loss,9,13,0.002178979106247425
140,Avg_ioss,9,0.0028448258347522756
141,PSNR,9,25.0386366345247
142,Loss,10,1,0.003148056101053953
143,Loss,10,2,0.0027674974408000708
144,Loss,10,3,0.0027374031487852335
145,Loss,10,4,0.0027421200647950172
146,Loss,10,5,0.003473580116406083
147,Loss,10,6,0.0021918942220509052
